"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]";Begin Again;Begin Again;7.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Down in the Valley;Down in the Valley;5.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]";Brooklyn Rules;Brooklyn Rules;5.8
"[{""id"": 10770, ""name"": ""TV Movie""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]";Restless;Restless;4.9
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 80, ""name"": ""Crime""}]";The Singing Detective;The Singing Detective;5.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]";The Land Girls;The Land Girls;7.0
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]";Fido;Fido;6.6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";The Wendell Baker Story;The Wendell Baker Story;5.2
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]";Wild Target;Wild Target;6.4
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";Pathology;Pathology;5.6
"[{""id"": 18, ""name"": ""Drama""}]";Wuthering Heights;Wuthering Heights;6.9
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]";10th & Wolf;10th & Wolf;6.3
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Dear Wendy;Dear Wendy;5.6
"[{""id"": 18, ""name"": ""Drama""}]";Aloft;Aloft;5.1
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 16, ""name"": ""Animation""}]";アキラ;Akira;7.8
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";The Death and Life of Bobby Z;The Death and Life of Bobby Z;5.8
"[{""id"": 18, ""name"": ""Drama""}]";Maurice Richard;The Rocket: The Legend of Rocket Richard;6.1
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";Swelter;Swelter;4.6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";非常幸运;My Lucky Star;4.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";Imagine Me & You;Imagine Me & You;7.0
"[{""id"": 18, ""name"": ""Drama""}]";Mr. Church;Mr. Church;7.0
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";Swimming Pool;Swimming Pool;6.4
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]";Green Street Hooligans: Underground;Green Street Hooligans: Underground;5.4
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]";The Blood of Heroes;The Blood of Heroes;5.9
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]";Code of Honor;Code of Honor;4.1
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";Driving Miss Daisy;Driving Miss Daisy;7.0
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";Soul Food;Soul Food;6.6
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]";紅番區;Rumble in the Bronx;6.5
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]";Loin des hommes;Far from Men;6.6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";Thank You for Smoking;Thank You for Smoking;7.1
"[{""id"": 27, ""name"": ""Horror""}]";Hostel: Part II;Hostel: Part II;5.6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";An Education;An Education;6.8
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Shopgirl;Shopgirl;5.7
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";The Hotel New Hampshire;The Hotel New Hampshire;5.8
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";Narc;Narc;6.8
"[{""id"": 35, ""name"": ""Comedy""}]";Men with Brooms;Men with Brooms;4.5
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]";Witless Protection;Witless Protection;4.0
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";The Work and the Glory;The Work and the Glory;6.1
"[{""id"": 35, ""name"": ""Comedy""}]";Extract;Extract;5.7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]";Masked and Anonymous;Masked and Anonymous;5.2
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10769, ""name"": ""Foreign""}]";Betty Fisher et autres histoires;Betty Fisher and Other Stories;7.0
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]";Code 46;Code 46;6.2
"[{""id"": 35, ""name"": ""Comedy""}]";Outside Bet;Outside Bet;5.8
"[{""id"": 18, ""name"": ""Drama""}]";Albert Nobbs;Albert Nobbs;6.2
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]";Black November;Black November;6.4
"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";Ta Ra Rum Pum;Ta Ra Rum Pum;6.0
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]";Persepolis;Persepolis;7.7
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]";The Hole;The Hole;5.6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";Die Welle;The Wave;7.5
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]";The Neon Demon;The Neon Demon;6.4
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]";Harry Brown;Harry Brown;6.7
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";The Omega Code;The Omega Code;4.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Juno;Juno;7.0
"[{""id"": 28, ""name"": ""Action""}]";Pound of Flesh;Pound of Flesh;5.5
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]";Diamonds Are Forever;Diamonds Are Forever;6.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]";The Godfather;The Godfather;8.4
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]";Flashdance;Flashdance;6.1
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";(500) Days of Summer;(500) Days of Summer;7.2
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";The Piano;The Piano;7.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]";Magic Mike;Magic Mike;6.1
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]";Darkness Falls;Darkness Falls;4.9
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]";Live and Let Die;Live and Let Die;6.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]";My Dog Skip;My Dog Skip;6.5
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";Definitely, Maybe;Definitely, Maybe;6.7
"[{""id"": 35, ""name"": ""Comedy""}]";Jumping the Broom;Jumping the Broom;6.0
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]";Good Night, and Good Luck.;Good Night, and Good Luck.;6.8
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]";Capote;Capote;6.8
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]";Desperado;Desperado;6.8
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]";Logan's Run;Logan's Run;6.6
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]";The Man with the Golden Gun;The Man with the Golden Gun;6.3
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]";Action Jackson;Action Jackson;4.9
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}]";The Descent;The Descent;6.8
"[{""id"": 99, ""name"": ""Documentary""}]";Michael Jordan to the Max;Michael Jordan to the Max;7.5
"[{""id"": 27, ""name"": ""Horror""}]";Devil's Due;Devil's Due;4.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";Flirting with Disaster;Flirting with Disaster;6.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 80, ""name"": ""Crime""}]";The Devil's Rejects;The Devil's Rejects;6.6
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]";Dope;Dope;7.2
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";In Too Deep;In Too Deep;6.2
"[{""id"": 27, ""name"": ""Horror""}]";House of 1000 Corpses;House of 1000 Corpses;6.0
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]";Alien Zone;Alien Zone;4.0
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";A Serious Man;A Serious Man;6.6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]";Get Low;Get Low;6.5
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}]";Warlock;Warlock;5.8
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]";Beyond the Lights;Beyond the Lights;7.0
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";A Single Man;A Single Man;7.3
"[{""id"": 18, ""name"": ""Drama""}]";The Last Temptation of Christ;The Last Temptation of Christ;7.0
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";Outside Providence;Outside Providence;5.6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]";Bride & Prejudice;Bride & Prejudice;6.5
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}]";Rabbit-Proof Fence;Rabbit-Proof Fence;6.8
"[{""id"": 35, ""name"": ""Comedy""}]";Who's Your Caddy?;Who's Your Caddy?;3.8
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 80, ""name"": ""Crime""}]";Split Second;Split Second;5.7
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]";The Other Side of Heaven;The Other Side of Heaven;6.7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Veer-Zaara;Veer-Zaara;7.4
"[{""id"": 18, ""name"": ""Drama""}]";Redbelt;Redbelt;6.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Cyrus;Cyrus;6.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]";A Dog Of Flanders;A Dog Of Flanders;6.4
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]";Auto Focus;Auto Focus;6.1
"[{""id"": 18, ""name"": ""Drama""}]";Factory Girl;Factory Girl;6.2
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";We Need to Talk About Kevin;We Need to Talk About Kevin;7.4
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]";The Christmas Candle;The Christmas Candle;5.8
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]";The Mighty Macs;The Mighty Macs;5.0
"[{""id"": 35, ""name"": ""Comedy""}]";Losin' It;Losin' It;4.5
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Mother and Child;Mother and Child;6.7
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]";March or Die;March or Die;6.2
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]";Les visiteurs;The Visitors;7.1
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";Somewhere;Somewhere;6.0
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";I Hope They Serve Beer in Hell;I Hope They Serve Beer in Hell;5.7
"[{""id"": 35, ""name"": ""Comedy""}]";Chairman of the Board;Chairman of the Board;2.7
"[{""id"": 18, ""name"": ""Drama""}]";Hesher;Hesher;6.7
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]";Dom Hemingway;Dom Hemingway;5.8
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]";Gerry;Gerry;6.2
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";The Heart of Me;The Heart of Me;7.7
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]";Freeheld;Freeheld;7.1
"[{""id"": 35, ""name"": ""Comedy""}]";The Extra Man;The Extra Man;5.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]";Трудно быть богом;Hard to Be a God;6.7
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}]";Ca$h;Ca$h;6.0
"[{""id"": 18, ""name"": ""Drama""}]";Wah-Wah;Wah-Wah;6.3
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";The Boondock Saints;The Boondock Saints;7.2
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]";Z 風暴;Z Storm;5.8
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";Twixt;Twixt;5.0
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}]";Снежная королева;The Snow Queen;5.1
"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]";Alpha and Omega: The Legend of the Saw Tooth Cave;Alpha and Omega: The Legend of the Saw Tooth Cave;6.5
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 37, ""name"": ""Western""}]";Pale Rider;Pale Rider;7.0
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]";Stargate: The Ark of Truth;Stargate: The Ark of Truth;6.9
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";Dazed and Confused;Dazed and Confused;7.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]";High School Musical 2;High School Musical 2;6.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Two Lovers and a Bear;Two Lovers and a Bear;6.8
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]";Criminal Activities;Criminal Activities;5.8
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]";Aimee & Jaguar;Aimee & Jaguar;6.3
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";The Chumscrubber;The Chumscrubber;6.7
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";Shade;Shade;6.1
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";House at the End of the Street;House at the End of the Street;5.6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 9648, ""name"": ""Mystery""}]";Incendies;Incendies;7.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";Ricordati di me;Remember Me, My Love;5.8
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]";Perrier’s Bounty;Perrier’s Bounty;5.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]";Tropa de Elite;Elite Squad;7.8
"[{""id"": 27, ""name"": ""Horror""}]";Annabelle;Annabelle;5.6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 10749, ""name"": ""Romance""}]";Bran Nue Dae;Bran Nue Dae;5.2
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]";Boyz n the Hood;Boyz n the Hood;7.4
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]";La Bamba;La Bamba;6.8
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";The Four Seasons;The Four Seasons;6.3
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]";Dressed to Kill;Dressed to Kill;6.8
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]";The Adventures of Huck Finn;The Adventures of Huck Finn;6.2
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]";Go;Go;7.0
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Friends with Money;Friends with Money;5.1
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]";The Andromeda Strain;The Andromeda Strain;7.0
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";Bats;Bats;4.1
"[{""id"": 18, ""name"": ""Drama""}]";Nirgendwo in Afrika;Nowhere in Africa;7.0
"[{""id"": 18, ""name"": ""Drama""}]";Shame;Shame;7.0
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";Layer Cake;Layer Cake;7.0
"[{""id"": 18, ""name"": ""Drama""}]";The Work and the Glory II: American Zion;The Work and the Glory II: American Zion;8.0
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";The East;The East;6.5
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]";A Home at the End of the World;A Home at the End of the World;6.8
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10769, ""name"": ""Foreign""}]";Aberdeen;Aberdeen;7.0
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]";The Messenger;The Messenger;7.1
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]";Tracker;Tracker;6.0
"[{""id"": 18, ""name"": ""Drama""}]";Control;Control;7.5
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]";The Terminator;The Terminator;7.3
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Good bye, Lenin!;Good bye, Lenin!;7.4
"[{""id"": 18, ""name"": ""Drama""}]";The Damned United;The Damned United;7.2
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]";The Return of the Living Dead;The Return of the Living Dead;7.3
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]";Mallrats;Mallrats;6.8
"[{""id"": 10749, ""name"": ""Romance""}]";Grease;Grease;7.2
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 28, ""name"": ""Action""}]";Platoon;Platoon;7.5
"[{""id"": 99, ""name"": ""Documentary""}]";Fahrenheit 9/11;Fahrenheit 9/11;6.8
"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}, {""id"": 80, ""name"": ""Crime""}]";Butch Cassidy and the Sundance Kid;Butch Cassidy and the Sundance Kid;7.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]";Mary Poppins;Mary Poppins;7.4
"[{""id"": 18, ""name"": ""Drama""}]";Ordinary People;Ordinary People;7.4
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]";West Side Story;West Side Story;7.0
"[{""id"": 35, ""name"": ""Comedy""}]";Caddyshack;Caddyshack;6.6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";The Brothers;The Brothers;6.5
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";The Wood;The Wood;7.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]";The Usual Suspects;The Usual Suspects;8.1
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";A Nightmare on Elm Street 5: The Dream Child;A Nightmare on Elm Street 5: The Dream Child;5.5
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";National Lampoon’s Van Wilder;National Lampoon’s Van Wilder;5.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";The Wrestler;The Wrestler;7.3
"[{""id"": 37, ""name"": ""Western""}]";Duel in the Sun;Duel in the Sun;6.2
"[{""id"": 35, ""name"": ""Comedy""}]";Best in Show;Best in Show;6.7
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]";Escape from New York;Escape from New York;6.9
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";School Daze;School Daze;6.2
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]";Daddy Day Camp;Daddy Day Camp;4.4
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]";一個好人;Mr. Nice Guy;6.3
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]";A Mighty Wind;A Mighty Wind;6.6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";Mystic Pizza;Mystic Pizza;5.9
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]";Sliding Doors;Sliding Doors;6.5
